train,valid,train_data,valid_data,train_physics,valid_physics
0.8833292581044234,0.6954517531267763,0.8831409411770957,0.6945217298402847,0.0033650817022135016,0.009300232864916325
0.8278643420570857,0.6086325062785877,0.8273035130717538,0.6084166219572185,0.004575803905026987,0.0021588432136923075
0.8217552240792807,0.5707574014723238,0.8213732477906462,0.5695474223405059,0.004226542194373906,0.012099791318178177
0.8179056084775306,0.6264721187532547,0.8161415069134205,0.6236637112454179,0.018703360110521317,0.028084075078368187
0.8121659536446844,0.5858286064287479,0.8095717659050768,0.5846542770212347,0.023136342642828822,0.011743294075131416
0.7865117892042383,0.5600304796665131,0.7857264918166321,0.5597715861701562,0.006571862904820591,0.002588934963569045
0.7736948736302265,0.5513188174883411,0.7734262985068482,0.551022394136949,0.0027581992326304317,0.0029642335139214993
0.7759558965633442,0.6426041118810485,0.7756364732593685,0.6419620024981508,0.0033096811966970563,0.006421093828976154
0.8066340213859237,0.8419652647277769,0.8053142097863284,0.8390662602087912,0.016250455169938505,0.028990045189857483
0.8299134425335116,0.7130159409068935,0.8272196247496388,0.71179092976306,0.02385890088044107,0.012250111438333988
0.7498983318929549,0.5287425899839749,0.7489257829142856,0.5282273172828158,0.008779199444688857,0.005152727011591196
0.726885558335812,0.49361971795177934,0.7263715249377412,0.4932806166735562,0.005332406610250473,0.0033910127822309732
0.7616401433944702,0.529978758855142,0.7613083244434424,0.5294757153972763,0.0034505208022892475,0.00503043457865715
0.7594145795548117,0.5140390452292865,0.7587809633076578,0.5128312344026869,0.006997639313340187,0.01207810826599598
0.7193142804232511,0.4902956318070848,0.717741225872721,0.4883321095218618,0.016249624779447913,0.019635222852230072
0.705304901088987,0.5159643399369672,0.7035361646057723,0.5140200906273679,0.016654456965625286,0.019442493095993996
0.7008547200785055,0.593203444552094,0.6977359037894707,0.588178491365582,0.033916409593075514,0.050249531865119934
0.7410067923657306,0.5342525061255372,0.7361976143601653,0.5323056368192709,0.04500433150678873,0.01946869306266308
0.7058338583289803,0.49835842182942475,0.7038264757627016,0.49306907361456004,0.02116890624165535,0.05289348214864731
0.7252653010479816,0.6285840676636701,0.7178005627223424,0.6191521042497163,0.07961679436266422,0.09431963413953781
0.7918269382862302,0.5591059003426964,0.7830827213727034,0.5529772837116653,0.08246214874088764,0.061286166310310364
0.7272445059441901,0.5062458122763429,0.7217739848347453,0.503183377595583,0.05097422003746033,0.030624346807599068
0.6577341849153692,0.7080239133645503,0.6546292627012574,0.7035424222905843,0.032844310626387596,0.04481491073966026
0.7666454251710471,0.6875841636683233,0.7622382349782176,0.6836486235733517,0.04413133207708597,0.03935540094971657
0.7311324493451552,0.6773707814672154,0.7272234327607341,0.6709840223350686,0.04125209245830774,0.06386759132146835
0.6804302154423354,0.5735651273776562,0.6720592340091607,0.5628177557636769,0.09001721628010273,0.1074737161397934
0.6938418452228818,0.4577894342830897,0.6836496811989066,0.45090167277963167,0.09651703387498856,0.06887761503458023
0.6389823868386931,0.4740367357625013,0.6323730710748728,0.46806425498857557,0.06553968787193298,0.05972480773925781
0.5804084943486498,0.43781427514855503,0.5740849598661646,0.43092296195332647,0.06614800728857517,0.06891313195228577
0.5803130635386937,0.4532601750355379,0.5737231553907132,0.44744114083165093,0.06436512526124716,0.05819034203886986
0.6122397521099487,0.4752958361327207,0.6065579192978995,0.46952720808680415,0.05622242297977209,0.05768628045916557
0.6124734509300876,0.45232685723875593,0.606087471835025,0.4446057423350675,0.06601438857614994,0.07721114903688431
0.5783397680366195,0.4456467318405687,0.5707945319739255,0.43929797662993064,0.07532308995723724,0.06348755210638046
0.5763204938744183,0.4401367453570787,0.5704231120065435,0.4343945832635585,0.05808332562446594,0.057421620935201645
0.5828245073169857,0.45399939171166553,0.5767627366177448,0.4455158253678812,0.06305727083235979,0.08483566343784332
0.6218590591054458,0.4931858105903952,0.6116907323335672,0.4789133860117285,0.10831908881664276,0.14272424578666687
0.6218600048647298,0.44839689967244173,0.6057082464168598,0.4296344601830771,0.16896681860089302,0.18762439489364624
0.5667305355722254,0.3706262784011772,0.547371353126772,0.353262560249131,0.19117993488907814,0.17363718152046204
0.5375644169651068,0.36076962245632177,0.5200719811239993,0.3450667385571099,0.17061196267604828,0.15702883899211884
