train,valid,train_data,valid_data,train_physics,valid_physics
0.8423972497552128,0.6779319168901342,0.8423972497552128,0.6779319168901342,0.003295997777188729,0.0021667671389877796
0.7752551029630973,0.6273792159229706,0.7752551029630973,0.6273792159229706,0.00248338353620576,0.00399097939953208
0.7341947141676973,0.5807906396797293,0.7341947141676973,0.5807906396797293,0.006264888415379184,0.009486169554293156
0.6804524645293499,0.5281088509720929,0.6804524645293499,0.5281088509720929,0.019864800652222975,0.033641207963228226
0.6238649183747459,0.4769286707390186,0.6238649183747459,0.4769286707390186,0.05027411878108978,0.08166664093732834
0.5705168406842118,0.41769123197105923,0.5705168406842118,0.41769123197105923,0.08446681180170604,0.09366068989038467
0.5143825039351727,0.37419029352024796,0.5143825039351727,0.37419029352024796,0.0973920790212495,0.10442373901605606
0.45461137786423417,0.3084164550390102,0.45461137786423417,0.3084164550390102,0.11293981756482806,0.12436851859092712
0.40863184888484116,0.31295755669380093,0.40863184888484116,0.31295755669380093,0.13409938450370515,0.16168929636478424
0.3772021676524211,0.27269253260741527,0.3772021676524211,0.27269253260741527,0.15023799879210337,0.15654276311397552
0.3416083110254363,0.23195375854948863,0.3416083110254363,0.23195375854948863,0.13024140681539262,0.12473713606595993
0.32226305284069084,0.23818995934334164,0.32226305284069084,0.23818995934334164,0.11912991851568222,0.12659187614917755
0.2883836374107727,0.2119721019242833,0.2883836374107727,0.2119721019242833,0.11519154054777962,0.10869341343641281
0.25763863480023746,0.19079860647939476,0.25763863480023746,0.19079860647939476,0.11478277934449059,0.12999722361564636
0.2322680816475281,0.19570525384352525,0.2322680816475281,0.19570525384352525,0.11848585520471845,0.109511598944664
0.219471193959484,0.18795407404355216,0.219471193959484,0.18795407404355216,0.10953025413411004,0.11005610972642899
0.21167339315522188,0.18328846972160057,0.21167339315522188,0.18328846972160057,0.10517724496977669,0.1146111786365509
0.20521292139244618,0.16104554534588505,0.20521292139244618,0.16104554534588505,0.11669462706361498,0.10135206580162048
0.1888654052200964,0.18861214202251797,0.1888654052200964,0.18861214202251797,0.11458509947572436,0.08164609968662262
0.19006693977757363,0.16896730302252175,0.19006693977757363,0.16896730302252175,0.10817398024456841,0.09243437647819519
