train,valid,train_data,valid_data,train_physics,valid_physics
0.8424333897014122,0.6777776495410803,0.8422744357653257,0.677674287217364,0.003194585696162124,0.002067246474325657
0.775504009333034,0.6275801172310655,0.775380883782597,0.6273814981633966,0.0024750616201864822,0.003972381353378296
0.7347380537771235,0.5812177621553717,0.734431223141945,0.5807618346325186,0.006166961243642228,0.009118550457060337
0.6817015705809082,0.5303150259635665,0.6807598108625681,0.5287150957367637,0.0189873714532171,0.03199860453605652
0.6266122133718373,0.4783564753239742,0.6242926343012665,0.4746998380278936,0.04668064681547029,0.07313274592161179
0.5742474548560751,0.42003970044974165,0.5705275653782538,0.4160468735856183,0.07433935361249107,0.07985653728246689
0.5184885104497273,0.37073882224223326,0.5144997911938166,0.3666505657341213,0.07979525306395122,0.08176513016223907
0.45881309869599207,0.30785678353861573,0.454370689863539,0.3028592097456813,0.08889392763376236,0.09995147585868835
0.41232392020144704,0.30658485483197023,0.40696890064552005,0.3003098946419125,0.1073427072593144,0.1254992038011551
0.3806488192350851,0.26752138163335226,0.37490370846064075,0.26166338201053047,0.11496457138231822,0.11715999245643616
0.3434740419104948,0.22695069712750124,0.3387275596122957,0.22247280766419578,0.09475089290312358,0.08955778926610947
0.3243508689484354,0.23100790905965055,0.3200364267421981,0.22642327624572003,0.08645450004509517,0.09169265627861023
0.29008667573416974,0.22521920964342343,0.28591933836371214,0.22121245280128704,0.08331397069352013,0.08013513684272766
0.26387079388408335,0.20176582804883006,0.2597673422367559,0.19696385285819057,0.08218576439789363,0.09603950381278992
0.24041956922428756,0.19897114187636536,0.2363385351364222,0.19494962915935676,0.08157383437667574,0.08043025434017181
0.22775108479173845,0.18780773037583834,0.22405256128075432,0.18383786135823732,0.0740023021187101,0.07939738035202026
0.21368543818845587,0.18093293992995457,0.2101162583477753,0.17701775742887693,0.07127466105989047,0.07830365002155304
0.2101950352138045,0.1640720727650673,0.20609112890426723,0.16059355724437543,0.08202511285032545,0.06957031041383743
0.1964489475818677,0.18991591412747322,0.19235434188681133,0.18734725512737452,0.0817619998540197,0.051373180001974106
0.19939325576448172,0.16378198484506215,0.19562723712395813,0.16039714510168637,0.07533381826111249,0.06769679486751556
0.19087650469467465,0.18187527977890997,0.1872107828572645,0.17678971909947425,0.07369839240397726,0.1017112135887146
0.17273636180802254,0.17203850226346837,0.16865157636545472,0.1676979758018671,0.08168157935142517,0.08681052923202515
0.16470555754031166,0.16063763767433595,0.16067170995776936,0.15748620115173292,0.08056326742683138,0.0630287304520607
0.16647162923199982,0.15982403941294987,0.1622180077147349,0.15600859895191033,0.08516217236007963,0.07630880922079086
0.1426335478738203,0.12471569601375507,0.13871992338175154,0.12016284588653492,0.07838475597756249,0.09105700254440308
0.13311936057220072,0.121279259487577,0.1283600771410317,0.1174422499682384,0.09513147281748909,0.07674019038677216
0.12467906217453843,0.12641727585526652,0.12067633442959542,0.12168855402799791,0.08014834140028272,0.09457443654537201
0.1209699944419376,0.11572322090949871,0.1165511297809202,0.11183862378682949,0.08842384176594871,0.0776919424533844
0.1179990974691628,0.13023584626426027,0.11401029761228185,0.12591330289651678,0.07972975394555501,0.08645086735486984
0.11934826591257322,0.10888556589394115,0.11504023676201448,0.10524824348300002,0.08597555650132042,0.07274644821882248
0.10826232738077304,0.10116928543887607,0.10352148354726996,0.09672727201126091,0.09492702782154083,0.08884026855230331
0.10417062640190125,0.1096512469874565,0.09991418417900969,0.10467764804529589,0.08511733795915331,0.09947197884321213
0.1277769153401003,0.11143811366050238,0.12359375647232357,0.1080452719935655,0.08329014905861445,0.06785683333873749
0.12207870600418856,0.12261179828618596,0.11704500815120794,0.11973307722781727,0.10050058258431298,0.05757442116737366
0.11317002030752472,0.17177612685753982,0.10929011853232895,0.16452747189595382,0.07805712680731501,0.14497309923171997
0.10648923289809524,0.09674439398733305,0.10163370374232363,0.09281404284921811,0.09693868458271027,0.07860702276229858
0.09833592629365329,0.09818240284415682,0.09322940567455723,0.09381557136270006,0.10189319934163775,0.08733662962913513
0.09578014154218685,0.09845652068801714,0.09128387937438016,0.09509266326971841,0.08982915644134794,0.06727714836597443
0.08552438696730608,0.09080669637178769,0.08147518890725691,0.08621427695607534,0.081108743590968,0.09184838831424713
0.08422376191043585,0.08804016844241488,0.07938506453808418,0.08323536910920012,0.09667155253035682,0.0960959866642952
0.08099750561566002,0.089616584728214,0.07635054211158537,0.08392513948187516,0.09314173672880445,0.11382890492677689
0.07874171930854604,0.08631364351835488,0.0741356066391293,0.08232664598849057,0.09180343789713723,0.07973995059728622
0.07423634374209043,0.0762701734553936,0.06953602886132601,0.07141724523416786,0.09421670436859131,0.09705856442451477
0.0714937197328624,0.07681428746538863,0.06666910194155187,0.07271195941823229,0.09642229229211807,0.08204656094312668
0.07054767945391983,0.07470841603727724,0.06604564733761178,0.07070654975624467,0.08987606316804886,0.08003732562065125
0.07237130631666398,0.08438571524938242,0.06796160081853975,0.08144700919409888,0.08784392263208117,0.05877412110567093
0.0757578219565968,0.08983906549706772,0.0711087184268876,0.08458369565501525,0.09316196399075645,0.1051073968410492
0.07322260360259794,0.07202969041926664,0.06866375079936227,0.06858243939740462,0.09148158665214266,0.0689450204372406
