tag,c_physics,n_points,MAE_all,MSE_all,RMSE_all,R2_all,MaxAbsError_all,RelL2_all,MAE_U_x,MSE_U_x,RMSE_U_x,R2_U_x,MaxAbsError_U_x,RelL2_U_x,MAE_U_y,MSE_U_y,RMSE_U_y,R2_U_y,MaxAbsError_U_y,RelL2_U_y,MAE_p,MSE_p,RMSE_p,R2_p,MaxAbsError_p,RelL2_p
cphys_0.1,0.1,901120,0.016325697475324332,0.0016705805544629394,0.04087273607752409,0.8357276663963766,0.8733451319858432,0.4051095126661121,0.024951860881643285,0.003464775324650491,0.05886234216076091,0.8135667374725466,0.8733451319858432,0.4317791794650366,0.018827522055844356,0.0014160944242436844,0.037631030071520556,0.8742825861729842,0.5306006371974945,0.35456651237094355,0.005197709488485351,0.0001308719144946418,0.011439926332570582,0.782081064602716,0.6112191639840603,0.43564205357588454
