tag,c_physics,n_points,MAE_all,MSE_all,RMSE_all,R2_all,MaxAbsError_all,RelL2_all,MAE_U_x,MSE_U_x,RMSE_U_x,R2_U_x,MaxAbsError_U_x,RelL2_U_x,MAE_U_y,MSE_U_y,RMSE_U_y,R2_U_y,MaxAbsError_U_y,RelL2_U_y,MAE_p,MSE_p,RMSE_p,R2_p,MaxAbsError_p,RelL2_p
cphys_1,1.0,901120,0.015954211589292683,0.0017175705307214987,0.04144358250346486,0.8311070253651192,0.8937753550708294,0.4107674484838032,0.025300047891219445,0.00373074063988418,0.06107978912769903,0.7992556272873108,0.8937753550708294,0.44804505331145705,0.017945284284579727,0.001284611313465223,0.03584147476688456,0.8859553364966976,0.557352140545845,0.33770499192216075,0.004617302592078881,0.00013735963881509263,0.011720052850354074,0.7712781510629925,0.6296107433736324,0.44630950788639145
