time,re,x,y,U_x,U_y,p
5.0,595.9183673469388,0.7265625,0.0390625,-0.00929217,-0.00152663,0.00332617
10.0,761.2244897959184,0.0390625,0.6640625,0.0021216,0.0799289,-0.0160661
8.0,981.6326530612246,0.9453125,0.4453125,-0.0326065,-0.0892019,-0.00447708
7.0,908.1632653061224,0.9296875,0.0703125,0.000804459,0.000623583,0.00141746
3.0,357.1428571428572,0.0703125,0.2890625,-0.00435256,0.01985,-0.00108698
4.0,834.6938775510205,0.2578125,0.5546875,-0.028895,0.0633827,-0.00555152
8.0,393.8775510204082,0.4296875,0.9765625,0.685904,0.00781284,-0.0314806
9.0,632.6530612244899,0.3203125,0.9453125,0.195038,0.0479564,-0.0130398
4.0,834.6938775510205,0.8046875,0.9609375,0.502274,-0.0048505,-0.0292498
3.0,981.6326530612246,0.5859375,0.5546875,-0.0886102,0.0320578,-0.00223617
7.0,265.30612244897964,0.4609375,0.0703125,-0.0405366,0.000727509,0.00103261
0.0,448.9795918367347,0.3671875,0.4140625,0.0,0.0,0.0
9.0,614.2857142857143,0.4296875,0.9609375,0.432814,0.022802,-0.0281679
8.0,779.591836734694,0.4765625,0.3046875,-0.209701,0.0534504,-0.00639015
0.0,357.1428571428572,0.7421875,0.6171875,0.0,0.0,0.0
6.0,246.9387755102041,0.3203125,0.2421875,-0.0812399,0.0381167,-0.000978513
0.0,210.20408163265307,0.7421875,0.7734375,0.0,0.0,0.0
7.0,338.7755102040817,0.1015625,0.7421875,-0.00560393,0.151397,-0.0250521
7.0,834.6938775510205,0.1328125,0.3046875,-0.0217937,0.0462129,-0.00159385
0.0,632.6530612244899,0.4609375,0.6953125,0.0,0.0,0.0
9.0,100.0,0.8203125,0.8359375,0.0732301,-0.27672,0.0148741
6.0,265.30612244897964,0.8359375,0.4296875,-0.148823,-0.205039,-0.00578207
4.0,155.10204081632654,0.6796875,0.1015625,-0.0316919,-0.00848679,0.00580433
3.0,357.1428571428572,0.1328125,0.1171875,-0.00774935,0.00627294,2.97712e-06
4.0,981.6326530612246,0.9765625,0.8515625,-0.0648742,-0.591253,0.00193728
0.0,210.20408163265307,0.3515625,0.3671875,0.0,0.0,0.0
0.0,944.8979591836736,0.0078125,0.3828125,0.0,0.0,0.0
10.0,283.6734693877551,0.8828125,0.1328125,-0.00182902,-0.00266641,-0.00180767
5.0,816.3265306122449,0.9765625,0.7734375,-0.0335753,-0.418667,-0.0213554
7.0,614.2857142857143,0.9140625,0.5859375,-0.129275,-0.43927,-0.0259484
0.0,706.1224489795919,0.2734375,0.1640625,0.0,0.0,0.0
4.0,155.10204081632654,0.3046875,0.6484375,-0.0715955,0.182068,-0.0293512
9.0,981.6326530612246,0.8515625,0.0390625,0.00370791,0.000194065,0.000577029
6.0,816.3265306122449,0.2265625,0.1171875,-0.0241016,0.00878938,0.000156723
3.0,540.8163265306123,0.3203125,0.5859375,-0.0441074,0.0643819,-0.00683371
8.0,412.2448979591837,0.1640625,0.4453125,-0.0461445,0.130433,-0.00915805
1.0,614.2857142857143,0.8203125,0.0234375,-0.00343562,-0.000266938,0.00399652
3.0,155.10204081632654,0.3203125,0.2890625,-0.0622803,0.0369515,-0.000902392
2.0,540.8163265306123,0.1015625,0.3671875,-0.00634403,0.0243609,-0.00135923
10.0,706.1224489795919,0.3828125,0.2109375,-0.135195,0.0430029,-0.00213204
2.0,797.9591836734694,0.6953125,0.7578125,-0.0961629,0.0969894,-0.0209167
3.0,504.08163265306126,0.4453125,0.6796875,-0.0595206,0.0920035,-0.0135108
5.0,100.0,0.3359375,0.8671875,0.123024,0.127131,-0.0498504
7.0,761.2244897959184,0.9453125,0.2109375,0.00102361,0.00366432,0.000546701
6.0,357.1428571428572,0.7265625,0.2734375,-0.10166,-0.0678529,0.00153208
7.0,963.265306122449,0.8515625,0.9609375,0.468564,-0.0177716,-0.000973692
4.0,816.3265306122449,0.4609375,0.3046875,-0.0520322,0.0124403,0.00095247
1.0,357.1428571428572,0.1796875,0.5546875,-0.024926,0.0482299,-0.00551551
4.0,136.73469387755102,0.2265625,0.4296875,-0.0643912,0.10425,-0.00849371
2.0,283.6734693877551,0.7734375,0.5390625,-0.136042,-0.103097,0.00608533
8.0,779.591836734694,0.1953125,0.2265625,-0.038449,0.0328494,-0.000651292
7.0,706.1224489795919,0.2109375,0.0546875,-0.0137081,0.00249685,3.03798e-05
0.0,393.8775510204082,0.5078125,0.5859375,0.0,0.0,0.0
2.0,136.73469387755102,0.6015625,0.6484375,-0.189149,0.038972,-0.0316773
8.0,540.8163265306123,0.1953125,0.8828125,-0.00474435,0.120507,-0.0157088
9.0,687.7551020408164,0.9296875,0.7421875,-0.0692824,-0.549375,-0.029814
2.0,155.10204081632654,0.3515625,0.0859375,-0.0236876,0.00324472,0.00121312
5.0,724.4897959183675,0.1015625,0.3515625,-0.0104791,0.0405362,-0.00214117
4.0,1000.0,0.8203125,0.7578125,0.0392494,-0.169272,-0.0614609
8.0,155.10204081632654,0.1796875,0.7578125,-0.022111,0.230798,-0.0411877
9.0,779.591836734694,0.7109375,0.0546875,-0.00447506,-0.00396068,0.00114665
7.0,595.9183673469388,0.1328125,0.8515625,-0.0218433,0.127698,-0.0183467
10.0,908.1632653061224,0.9609375,0.1796875,0.00119621,0.00884619,-0.00117381
2.0,981.6326530612246,0.2734375,0.5703125,-0.0251503,0.0323435,-0.00288962
3.0,136.73469387755102,0.4765625,0.6953125,-0.0915301,0.144095,-0.0468773
3.0,816.3265306122449,0.2109375,0.3671875,-0.017548,0.0271097,-0.00132992
1.0,338.7755102040817,0.1484375,0.8828125,-0.0743257,0.130613,-0.0258858
3.0,210.20408163265307,0.1796875,0.9921875,0.834103,0.00352118,-0.010825
10.0,706.1224489795919,0.6953125,0.3515625,-0.311785,-0.168762,-0.0336807
7.0,908.1632653061224,0.7109375,0.7265625,0.10866,-0.0970999,-0.0685327
3.0,357.1428571428572,0.2265625,0.3046875,-0.0270811,0.0309526,-0.00108103
7.0,724.4897959183675,0.8984375,0.1015625,0.00143535,0.000481661,0.00109007
4.0,724.4897959183675,0.1640625,0.3359375,-0.0165554,0.0335319,-0.00151504
0.0,100.0,0.8671875,0.9921875,0.0,0.0,0.0
8.0,357.1428571428572,0.4921875,0.9140625,0.31319,0.0533536,-0.0512117
2.0,687.7551020408164,0.2109375,0.4921875,-0.0198193,0.0342955,-0.0024934
7.0,375.5102040816327,0.1796875,0.3984375,-0.049383,0.100464,-0.0060364
8.0,963.265306122449,0.4140625,0.6015625,-0.0244531,0.249336,-0.0437111
0.0,834.6938775510205,0.0546875,0.4921875,0.0,0.0,0.0
0.0,100.0,0.4765625,0.4453125,0.0,0.0,0.0
8.0,504.08163265306126,0.9140625,0.3984375,-0.0505329,-0.106722,-0.00569708
3.0,651.0204081632653,0.9609375,0.3671875,-0.000276732,-0.014357,0.00431101
2.0,706.1224489795919,0.8046875,0.8828125,0.13922,0.0228947,-0.0614737
5.0,706.1224489795919,0.2734375,0.8515625,-0.0102707,0.087514,-0.0134201
5.0,412.2448979591837,0.6484375,0.0390625,-0.0143356,-0.00145895,0.00359626
9.0,246.9387755102041,0.6171875,0.8046875,0.188955,0.0234011,-0.0887945
4.0,412.2448979591837,0.1015625,0.2109375,-0.0086669,0.0177912,-0.000453365
1.0,687.7551020408164,0.8046875,0.6953125,-0.0777965,-0.0544875,0.00805083
2.0,963.265306122449,0.7890625,0.6796875,-0.206214,-0.0277733,-0.00405158
7.0,816.3265306122449,0.3984375,0.8515625,0.0948849,0.104649,-0.0210391
4.0,595.9183673469388,0.7734375,0.6796875,-0.0848052,-0.153655,-0.0829669
7.0,246.9387755102041,0.5703125,0.0703125,-0.0372867,-0.00370058,0.00222929
4.0,357.1428571428572,0.9921875,0.8984375,-0.0190667,-0.279777,0.13973
8.0,540.8163265306123,0.8671875,0.9296875,0.315887,-0.0897651,0.0239159
7.0,100.0,0.9765625,0.0390625,0.000116002,0.000217694,0.00482542
3.0,614.2857142857143,0.7734375,0.9140625,0.267289,0.0072522,-0.0511785
1.0,908.1632653061224,0.3515625,0.5390625,-0.0270141,0.016565,-0.00177483
10.0,944.8979591836736,0.6171875,0.1328125,-0.0668016,-0.0219841,0.000983944
4.0,155.10204081632654,0.7109375,0.4765625,-0.232431,-0.141181,-0.0109727
6.0,816.3265306122449,0.2890625,0.6015625,-0.031776,0.122579,-0.0120457
7.0,816.3265306122449,0.4453125,0.2890625,-0.111937,0.0220267,-0.00134368
10.0,944.8979591836736,0.8515625,0.5390625,-0.12958,-0.346006,-0.0460832
1.0,485.7142857142858,0.7890625,0.9140625,0.104087,0.0195782,-0.0249567
6.0,448.9795918367347,0.8984375,0.0546875,0.00123554,0.000225767,0.00175491
3.0,412.2448979591837,0.7890625,0.4296875,-0.0739364,-0.0864923,0.00602514
3.0,504.08163265306126,0.1953125,0.1328125,-0.0136192,0.0076296,0.000134252
10.0,136.73469387755102,0.3515625,0.3984375,-0.155175,0.116743,-0.0157044
7.0,981.6326530612246,0.5234375,0.3984375,-0.260463,0.0951353,-0.0168038
0.0,155.10204081632654,0.9765625,0.6015625,0.0,0.0,0.0
0.0,283.6734693877551,0.1015625,0.1015625,0.0,0.0,0.0
0.0,375.5102040816327,0.9140625,0.6328125,0.0,0.0,0.0
3.0,724.4897959183675,0.4140625,0.1484375,-0.0274502,0.00455993,0.001299
9.0,136.73469387755102,0.1328125,0.8671875,-0.0636637,0.219669,-0.0572368
10.0,540.8163265306123,0.8046875,0.1796875,-0.0332359,-0.0318885,-0.00122535
1.0,448.9795918367347,0.2421875,0.7578125,-0.0571293,0.0662397,-0.0114868
1.0,191.8367346938776,0.3984375,0.0078125,-0.00274794,2.35335e-05,0.00196174
3.0,632.6530612244899,0.8203125,0.4921875,-0.0886747,-0.110431,0.00498047
0.0,357.1428571428572,0.8671875,0.5546875,0.0,0.0,0.0
9.0,375.5102040816327,0.3671875,0.0859375,-0.0474106,0.00629652,-0.000227734
3.0,393.8775510204082,0.1484375,0.9921875,0.760139,0.00772647,-0.00888986
6.0,577.5510204081634,0.3671875,0.7734375,0.0437684,0.152071,-0.0239565
0.0,981.6326530612246,0.0390625,0.8359375,0.0,0.0,0.0
6.0,283.6734693877551,0.6171875,0.9765625,0.794959,0.00159965,-0.0599912
5.0,393.8775510204082,0.9140625,0.0546875,0.000232306,-0.000115214,0.00313776
0.0,338.7755102040817,0.0546875,0.6328125,0.0,0.0,0.0
0.0,816.3265306122449,0.3984375,0.2890625,0.0,0.0,0.0
6.0,357.1428571428572,0.9453125,0.5078125,-0.0351319,-0.133077,-0.0109752
9.0,595.9183673469388,0.9921875,0.5703125,-0.00160896,-0.0381581,-0.0262409
0.0,485.7142857142858,0.4765625,0.1484375,0.0,0.0,0.0
5.0,651.0204081632653,0.9921875,0.0703125,1.48657e-05,0.000187892,0.0027483
8.0,761.2244897959184,0.4296875,0.6328125,0.0134251,0.232214,-0.0557885
3.0,595.9183673469388,0.8984375,0.7890625,-0.0732678,-0.393869,-0.0503851
4.0,1000.0,0.9765625,0.4296875,0.00050174,-0.00036275,0.0011913
9.0,944.8979591836736,0.8984375,0.9453125,0.305213,-0.0856577,0.0373105
9.0,944.8979591836736,0.6171875,0.8515625,0.245355,0.02266,-0.049651
10.0,191.8367346938776,0.0078125,0.5078125,-0.00018272,0.0181633,-0.0143413
1.0,651.0204081632653,0.6953125,0.1015625,-0.0124387,-0.00208971,0.00318343
8.0,944.8979591836736,0.4765625,0.6171875,-0.00506792,0.196168,-0.0645278
1.0,100.0,0.1015625,0.5234375,-0.017984,0.0744183,-0.0135062
10.0,797.9591836734694,0.7109375,0.4140625,-0.243131,-0.177881,-0.0528654
10.0,944.8979591836736,0.2265625,0.2265625,-0.0553783,0.0378269,-0.000882543
1.0,393.8775510204082,0.1640625,0.3671875,-0.0125469,0.0234215,-0.00156926
3.0,779.591836734694,0.2578125,0.1484375,-0.0171054,0.0072957,0.000313594
5.0,265.30612244897964,0.4140625,0.0703125,-0.032628,0.00193207,0.00149224
9.0,448.9795918367347,0.6953125,0.1640625,-0.0709128,-0.0385695,0.00054456
8.0,706.1224489795919,0.1328125,0.3828125,-0.0285755,0.0790895,-0.00400472
2.0,412.2448979591837,0.9609375,0.4140625,-0.00170096,-0.0219178,0.00626078
4.0,834.6938775510205,0.9765625,0.3203125,0.000271675,-0.00309986,0.00263579
0.0,834.6938775510205,0.8671875,0.0390625,0.0,0.0,0.0
6.0,981.6326530612246,0.8671875,0.4765625,-0.205487,-0.272981,-0.00781566
7.0,540.8163265306123,0.2421875,0.9453125,0.118024,0.0561697,-0.0118805
6.0,485.7142857142858,0.9296875,0.1640625,0.000611152,0.00113206,0.00124712
5.0,632.6530612244899,0.5390625,0.8671875,0.141518,0.0850978,-0.0340096
0.0,246.9387755102041,0.2421875,0.6796875,0.0,0.0,0.0
6.0,283.6734693877551,0.1640625,0.2421875,-0.0316229,0.0389829,-0.000897558
8.0,210.20408163265307,0.7109375,0.6328125,-0.115764,-0.162387,-0.0900296
1.0,816.3265306122449,0.7890625,0.5234375,-0.0284762,-0.0283105,0.00560359
0.0,577.5510204081634,0.2265625,0.4140625,0.0,0.0,0.0
6.0,393.8775510204082,0.3359375,0.6171875,-0.0452038,0.198597,-0.0267014
9.0,687.7551020408164,0.3046875,0.1640625,-0.0599647,0.01899,-0.000341889
4.0,393.8775510204082,0.9296875,0.4296875,-0.0143874,-0.040847,0.000739851
0.0,191.8367346938776,0.3359375,0.1640625,0.0,0.0,0.0
3.0,779.591836734694,0.8359375,0.2421875,-0.0141692,-0.0214007,0.00460583
7.0,1000.0,0.5703125,0.1015625,-0.0352862,-0.00599293,0.00164536
1.0,210.20408163265307,0.9453125,0.5078125,-0.0063883,-0.0458032,0.0136977
6.0,761.2244897959184,0.6328125,0.4921875,-0.265598,0.0036622,-0.0542892
0.0,155.10204081632654,0.8046875,0.7109375,0.0,0.0,0.0
5.0,393.8775510204082,0.2890625,0.7421875,-0.013231,0.145891,-0.0206289
8.0,577.5510204081634,0.2109375,0.5078125,-0.0493699,0.155121,-0.0129335
1.0,761.2244897959184,0.8046875,0.7265625,-0.088764,-0.0495592,0.00697092
2.0,687.7551020408164,0.6015625,0.2265625,-0.0262165,-0.00313418,0.00247294
0.0,357.1428571428572,0.5859375,0.7578125,0.0,0.0,0.0
8.0,706.1224489795919,0.6484375,0.0703125,-0.01767,-0.00608664,0.00152595
8.0,632.6530612244899,0.1171875,0.6640625,-0.000185048,0.140716,-0.0159841
4.0,412.2448979591837,0.6796875,0.1640625,-0.0367149,-0.0151708,0.00445454
7.0,283.6734693877551,0.7578125,0.2421875,-0.0780647,-0.062045,0.000928327
5.0,191.8367346938776,0.1953125,0.6796875,-0.033793,0.185868,-0.0267437
2.0,816.3265306122449,0.8515625,0.4296875,-0.0216254,-0.0413971,0.00571877
1.0,155.10204081632654,0.4765625,0.0859375,-0.0241195,0.000691775,0.00375849
7.0,375.5102040816327,0.5078125,0.4453125,-0.252535,0.0988362,-0.0403794
4.0,100.0,0.5390625,0.2421875,-0.111949,-0.00758457,0.0028087
10.0,963.265306122449,0.8828125,0.7109375,-0.0240136,-0.309888,-0.0383012
10.0,834.6938775510205,0.4921875,0.6171875,0.0124013,0.122486,-0.0831871
5.0,246.9387755102041,0.0703125,0.5859375,-0.00690043,0.0917936,-0.0149834
2.0,191.8367346938776,0.6015625,0.6640625,-0.170083,0.0624755,-0.0270633
4.0,595.9183673469388,0.6484375,0.7734375,0.114989,0.11015,-0.0641535
2.0,687.7551020408164,0.8046875,0.1484375,-0.0125856,-0.00764777,0.00401331
7.0,687.7551020408164,0.1640625,0.8203125,-0.00708184,0.123661,-0.0158958
3.0,338.7755102040817,0.6953125,0.1015625,-0.0250088,-0.00545776,0.00509994
5.0,357.1428571428572,0.9921875,0.2109375,2.62079e-05,0.000549602,0.00212847
10.0,357.1428571428572,0.8515625,0.3515625,-0.113088,-0.164763,-0.00746481
0.0,724.4897959183675,0.5859375,0.6328125,0.0,0.0,0.0
4.0,100.0,0.1640625,0.2578125,-0.031593,0.0429048,-0.00125534
1.0,908.1632653061224,0.2265625,0.3359375,-0.0110687,0.0116268,-0.000546154
4.0,393.8775510204082,0.4609375,0.8046875,0.0339495,0.128938,-0.0282177
10.0,504.08163265306126,0.2265625,0.5078125,-0.0671718,0.227867,-0.0219434
6.0,136.73469387755102,0.0390625,0.7734375,-0.00722987,0.107295,-0.0478266
7.0,265.30612244897964,0.1796875,0.3046875,-0.049414,0.0684701,-0.00255446
1.0,136.73469387755102,0.0234375,0.5546875,-0.00113777,0.0251499,-0.0111028
6.0,338.7755102040817,0.1015625,0.7578125,-0.0116762,0.14124,-0.0239595
2.0,265.30612244897964,0.0546875,0.7734375,-0.0140353,0.0975239,-0.0193111
9.0,393.8775510204082,0.9765625,0.7734375,-0.0225694,-0.373478,-0.00865287
4.0,632.6530612244899,0.9140625,0.2421875,-0.00203756,-0.013466,0.00354737
4.0,1000.0,0.4609375,0.1796875,-0.0352371,0.00422706,0.00146012
4.0,614.2857142857143,0.7890625,0.1171875,-0.0154701,-0.00897845,0.00415601
10.0,246.9387755102041,0.3203125,0.3203125,-0.153579,0.106512,-0.00905698
6.0,632.6530612244899,0.6015625,0.9765625,0.684258,0.00425254,-0.0407533
10.0,963.265306122449,0.6640625,0.6484375,0.034022,-0.0969851,-0.0835289
1.0,595.9183673469388,0.4453125,0.7265625,-0.0623335,0.0238216,-0.00624641
5.0,816.3265306122449,0.5703125,0.9140625,0.176232,0.0466469,-0.0303485
1.0,724.4897959183675,0.6015625,0.7421875,-0.0679251,0.00322557,-0.00303555
2.0,761.2244897959184,0.3359375,0.6171875,-0.0383338,0.0387271,-0.00435404
9.0,687.7551020408164,0.6640625,0.8828125,0.259217,0.00681832,-0.0523678
10.0,981.6326530612246,0.6484375,0.8515625,0.244359,-0.00226315,-0.0491014
4.0,761.2244897959184,0.8515625,0.1015625,-0.00801188,-0.00610392,0.00382301
8.0,816.3265306122449,0.4921875,0.3046875,-0.218605,0.0477671,-0.00657245
3.0,393.8775510204082,0.1484375,0.8671875,-0.060192,0.129241,-0.0191517
9.0,651.0204081632653,0.4609375,0.4140625,-0.242423,0.14146,-0.0434561
2.0,485.7142857142858,0.2734375,0.7265625,-0.051306,0.0712096,-0.00916284
0.0,283.6734693877551,0.4609375,0.4765625,0.0,0.0,0.0
2.0,724.4897959183675,0.3984375,0.7109375,-0.0513601,0.0455541,-0.00711266
4.0,375.5102040816327,0.1328125,0.3515625,-0.0165965,0.0448619,-0.0024908
2.0,155.10204081632654,0.7578125,0.6953125,-0.218918,-0.153822,-0.0386423
3.0,632.6530612244899,0.4921875,0.2109375,-0.0367452,0.00365317,0.00194699
9.0,210.20408163265307,0.2890625,0.2734375,-0.109617,0.0724764,-0.00361882
10.0,797.9591836734694,0.8984375,0.2265625,-0.0073118,-0.00463805,-0.00178975
1.0,724.4897959183675,0.2109375,0.3984375,-0.0134234,0.0174909,-0.00118463
4.0,963.265306122449,0.8046875,0.0234375,-0.00467733,-0.000464375,0.00351298
2.0,283.6734693877551,0.1796875,0.6171875,-0.0349792,0.0851821,-0.00913962
0.0,357.1428571428572,0.6328125,0.5234375,0.0,0.0,0.0
9.0,393.8775510204082,0.2109375,0.0078125,-0.00189297,7.19106e-05,-0.000599416
1.0,577.5510204081634,0.9453125,0.0546875,-0.00106389,-0.00106862,0.00435205
1.0,412.2448979591837,0.8359375,0.1953125,-0.00986944,-0.010445,0.00534573
0.0,210.20408163265307,0.4609375,0.8828125,0.0,0.0,0.0
6.0,412.2448979591837,0.9765625,0.1015625,0.000194935,0.00119796,0.00149886
0.0,191.8367346938776,0.2734375,0.2109375,0.0,0.0,0.0
7.0,761.2244897959184,0.6796875,0.1484375,-0.0288005,-0.018552,0.00178755
1.0,136.73469387755102,0.0234375,0.3671875,-0.000603603,0.0113316,-0.00261625
7.0,540.8163265306123,0.4609375,0.7265625,0.104041,0.188186,-0.0551552
8.0,614.2857142857143,0.7734375,0.8671875,0.184584,-0.0425154,-0.0389256
7.0,1000.0,0.1484375,0.9140625,-0.0289561,0.0873687,-0.0117641
8.0,393.8775510204082,0.4140625,0.1796875,-0.0980027,0.0153923,-0.000539524
5.0,283.6734693877551,0.4921875,0.4140625,-0.188645,0.0603242,-0.0105883
0.0,908.1632653061224,0.9453125,0.3515625,0.0,0.0,0.0
1.0,614.2857142857143,0.8203125,0.7578125,-0.134242,-0.0610167,0.00677735
2.0,246.9387755102041,0.9765625,0.0859375,-0.000203688,-0.000647805,0.00610511
2.0,246.9387755102041,0.1328125,0.8671875,-0.0735419,0.165006,-0.0290844
10.0,412.2448979591837,0.6640625,0.1953125,-0.137779,-0.0598451,-0.00106231
1.0,100.0,0.1953125,0.5234375,-0.0479618,0.0879214,-0.013666
0.0,155.10204081632654,0.6796875,0.7265625,0.0,0.0,0.0
3.0,338.7755102040817,0.0703125,0.3671875,-0.00491995,0.0291495,-0.00230791
4.0,1000.0,0.6015625,0.5078125,-0.156034,0.0358244,-0.00365673
5.0,651.0204081632653,0.4140625,0.6171875,-0.055982,0.157945,-0.0189274
4.0,687.7551020408164,0.5390625,0.6484375,-0.0784286,0.175935,-0.0270129
1.0,632.6530612244899,0.8203125,0.5859375,-0.039771,-0.0479905,0.00827961
4.0,706.1224489795919,0.1640625,0.4921875,-0.017623,0.0572102,-0.00444304
2.0,944.8979591836736,0.5703125,0.5078125,-0.0473428,0.00626091,7.2897e-06
0.0,816.3265306122449,0.0390625,0.3828125,0.0,0.0,0.0
0.0,357.1428571428572,0.6796875,0.9609375,0.0,0.0,0.0
10.0,504.08163265306126,0.1171875,0.6953125,0.0102589,0.182712,-0.0227187
8.0,816.3265306122449,0.5546875,0.4921875,-0.184429,0.0626408,-0.0682798
1.0,577.5510204081634,0.9765625,0.5390625,-0.00121809,-0.0230599,0.00916906
3.0,210.20408163265307,0.0703125,0.3984375,-0.00632583,0.0384391,-0.00366108
4.0,614.2857142857143,0.5234375,0.0859375,-0.031183,-8.23294e-05,0.00254019
1.0,393.8775510204082,0.8359375,0.3046875,-0.0133953,-0.0202745,0.00623108
1.0,540.8163265306123,0.0703125,0.1796875,-0.00224754,0.00673297,-0.000157096
2.0,724.4897959183675,0.9296875,0.6953125,-0.133922,-0.259551,0.000671755
3.0,779.591836734694,0.3984375,0.0390625,-0.0126266,0.000542253,0.0012393
9.0,448.9795918367347,0.0859375,0.5390625,-0.00978853,0.136339,-0.0140844
0.0,595.9183673469388,0.1484375,0.3359375,0.0,0.0,0.0
6.0,632.6530612244899,0.3828125,0.3515625,-0.0968635,0.0486739,-0.0028275
5.0,100.0,0.3828125,0.3046875,-0.123849,0.0500844,-0.00348573
6.0,448.9795918367347,0.7421875,0.8671875,0.214513,-0.0216087,-0.0533365
1.0,265.30612244897964,0.1640625,0.9296875,0.0153094,0.108539,-0.0334898
5.0,963.265306122449,0.5546875,0.1328125,-0.0380667,-0.00333902,0.00205238
0.0,908.1632653061224,0.7109375,0.8203125,0.0,0.0,0.0
0.0,540.8163265306123,0.3203125,0.7578125,0.0,0.0,0.0
2.0,1000.0,0.0390625,0.2109375,-0.000804659,0.0057417,-0.000216743
6.0,485.7142857142858,0.3984375,0.2734375,-0.0913526,0.0255834,-0.000821063
5.0,963.265306122449,0.7109375,0.7421875,0.116723,-0.0273232,-0.0735041
7.0,136.73469387755102,0.9453125,0.8203125,-0.0621569,-0.527329,0.0838924
4.0,393.8775510204082,0.0859375,0.0859375,-0.00359417,0.00340854,-7.09785e-06
0.0,504.08163265306126,0.1796875,0.4921875,0.0,0.0,0.0
3.0,504.08163265306126,0.6328125,0.5546875,-0.177033,0.0341332,-0.0073655
5.0,779.591836734694,0.9609375,0.5703125,-0.0315741,-0.129679,-0.00749316
5.0,155.10204081632654,0.0546875,0.8671875,-0.0448429,0.187752,-0.065507
10.0,540.8163265306123,0.3046875,0.4765625,-0.121683,0.244392,-0.0313291
1.0,797.9591836734694,0.7578125,0.3515625,-0.0165467,-0.0133172,0.00389872
7.0,797.9591836734694,0.7421875,0.3046875,-0.153436,-0.0923253,-0.000227624
0.0,246.9387755102041,0.7265625,0.1015625,0.0,0.0,0.0
0.0,338.7755102040817,0.2109375,0.0078125,0.0,0.0,0.0
0.0,651.0204081632653,0.3828125,0.7734375,0.0,0.0,0.0
0.0,155.10204081632654,0.6015625,0.1640625,0.0,0.0,0.0
9.0,761.2244897959184,0.8359375,0.4609375,-0.222828,-0.347914,-0.0307712
5.0,687.7551020408164,0.5703125,0.5078125,-0.23951,0.117164,-0.0278731
10.0,357.1428571428572,0.4453125,0.4140625,-0.241106,0.131945,-0.0455021
2.0,706.1224489795919,0.2265625,0.6171875,-0.0275815,0.0475376,-0.00448771
9.0,687.7551020408164,0.8984375,0.1328125,0.00350402,0.00404941,-0.000530715
7.0,651.0204081632653,0.6171875,0.9921875,0.894673,0.000253527,-0.0436503
5.0,595.9183673469388,0.4921875,0.9296875,0.216292,0.0409426,-0.0251118
8.0,155.10204081632654,0.2265625,0.8046875,-0.0106583,0.214677,-0.0402531
8.0,136.73469387755102,0.5234375,0.8671875,0.280603,0.0670662,-0.0781896
8.0,393.8775510204082,0.8671875,0.6640625,-0.113636,-0.4455,-0.0528322
9.0,981.6326530612246,0.9765625,0.0546875,0.000360997,0.000912449,0.000305751
1.0,779.591836734694,0.6796875,0.0234375,-0.00574303,-0.000142159,0.00278378
2.0,136.73469387755102,0.6953125,0.5859375,-0.225227,-0.0840521,-0.0112465
1.0,706.1224489795919,0.0390625,0.9609375,-0.0710764,0.154457,-0.0293455
8.0,210.20408163265307,0.6953125,0.0078125,-0.00239307,-0.000131705,0.00345255
7.0,485.7142857142858,0.8203125,0.2578125,-0.0433051,-0.0460104,0.000281427
9.0,210.20408163265307,0.3203125,0.6484375,-0.0254929,0.241047,-0.0484143
9.0,155.10204081632654,0.3984375,0.6171875,-0.0789729,0.197414,-0.0579505
10.0,485.7142857142858,0.1171875,0.4921875,-0.0259541,0.157005,-0.0126851
5.0,393.8775510204082,0.5546875,0.5234375,-0.221443,0.112534,-0.0400103
3.0,761.2244897959184,0.1796875,0.8359375,-0.0384374,0.0834867,-0.0102847
2.0,265.30612244897964,0.8828125,0.9921875,0.863424,-0.00717663,0.086442
7.0,687.7551020408164,0.9296875,0.5859375,-0.104684,-0.40287,-0.0216324
3.0,375.5102040816327,0.5078125,0.3984375,-0.0811654,0.0168566,9.92639e-05
5.0,246.9387755102041,0.4921875,0.0234375,-0.0132733,-1.04631e-05,0.0024901
10.0,357.1428571428572,0.6796875,0.2890625,-0.244983,-0.122437,-0.0101845
7.0,338.7755102040817,0.6640625,0.4921875,-0.258509,-0.110573,-0.0641372
10.0,210.20408163265307,0.0390625,0.4765625,-0.0040564,0.0731204,-0.0121588
9.0,724.4897959183675,0.5234375,0.2265625,-0.183012,0.0023642,-0.00248954
6.0,265.30612244897964,0.2890625,0.2890625,-0.0805014,0.0555102,-0.00217513
5.0,724.4897959183675,0.7265625,0.1328125,-0.0219558,-0.0121749,0.00304974
9.0,136.73469387755102,0.6953125,0.4609375,-0.249405,-0.168586,-0.0252264
6.0,632.6530612244899,0.7421875,0.2890625,-0.0867984,-0.0631063,0.00148671
4.0,246.9387755102041,0.7421875,0.9453125,0.583384,-0.0124611,-0.0489955
8.0,834.6938775510205,0.1484375,0.0703125,-0.0108362,0.00404654,-2.53077e-05
7.0,761.2244897959184,0.1171875,0.6484375,-0.0042117,0.114648,-0.0122123
8.0,136.73469387755102,0.4453125,0.3984375,-0.196398,0.0711649,-0.0178106
3.0,706.1224489795919,0.0703125,0.1015625,-0.00237379,0.0033899,-2.06988e-05
4.0,908.1632653061224,0.2265625,0.9140625,-0.0251166,0.0659421,-0.0104269
