tag,c_physics,n_points,MAE_all,MSE_all,RMSE_all,R2_all,MaxAbsError_all,RelL2_all,MAE_U_x,MSE_U_x,RMSE_U_x,R2_U_x,MaxAbsError_U_x,RelL2_U_x,MAE_U_y,MSE_U_y,RMSE_U_y,R2_U_y,MaxAbsError_U_y,RelL2_U_y,MAE_p,MSE_p,RMSE_p,R2_p,MaxAbsError_p,RelL2_p
cphys_0.5,0.5,901120,0.017295578720961206,0.001826206474140726,0.04273413710537193,0.8204245833296048,0.9209893420338631,0.4235587611293757,0.026934266160953554,0.00410872642973842,0.06409934812257001,0.77891689897492,0.9209893420338631,0.47019474456211885,0.01993051487385301,0.001228087170580001,0.03504407468574396,0.8909734122271447,0.5518682152032852,0.33019174115020533,0.0050219551280770505,0.0001418058221037567,0.011908224977038211,0.7638746716183134,0.6326464889571071,0.45347526134592436
