train,valid,train_data,valid_data,train_physics,valid_physics
0.8413562457977011,0.6973066333839847,0.8412184200916194,0.6969939704677267,0.0029665248839592095,0.00625325832515955
0.7524213826192414,0.6082672209624619,0.7521716841384642,0.6080697572004468,0.004932449734769762,0.003949275240302086
0.6765373440966792,0.5185338800497369,0.6760013391927212,0.5177409033946708,0.01111332098953426,0.015859533101320267
0.5835729895912855,0.44354114798419414,0.5824275990024638,0.4422398777265125,0.023056596890091895,0.026025405153632164
0.4896906806934505,0.3544311872533824,0.48828866215526756,0.3529699902831878,0.027865379862487317,0.029223939403891563
0.4143971315192692,0.3118505003525389,0.41248812560502646,0.30916862810388934,0.039860543608665464,0.05363744497299194
0.3643161495123216,0.28457740015423133,0.3608254652388406,0.2820947964776142,0.06926990821957588,0.04965207353234291
0.340534239603985,0.24672963319318741,0.33681041990641614,0.24236178694265337,0.07356427200138568,0.08735692501068115
0.2920425047376233,0.2103772397257435,0.2879609133033381,0.20729061394110795,0.08012702129781246,0.061732515692710876
0.262932017218643,0.18056794282671135,0.2600866348156469,0.17753133092697782,0.057073028013110164,0.06073223799467087
0.24478457313402857,0.1841257624422647,0.24188496326230302,0.18068227023831382,0.05759449265897274,0.06886984407901764
0.23928523661218923,0.18225145132987747,0.2360594335899337,0.1789186561271454,0.06410384625196457,0.06665590405464172
0.2095787291952398,0.17658318031035822,0.2066907017490182,0.17241402912341516,0.059116681665182115,0.08338302373886108
0.19108027078576903,0.13565731810614562,0.18800909605425625,0.13326540475919937,0.060983318090438846,0.04783826693892479
0.17506208395594872,0.16135029070803908,0.17213122334879666,0.15944460765251903,0.05708685889840126,0.038113661110401154
0.17828037432204244,0.12849875277825817,0.1752522369931797,0.1260646298433207,0.05978824906051159,0.04868245869874954
0.16649895407221643,0.12420440854043965,0.16325791528079717,0.12115194702060228,0.06384926214814186,0.06104923039674759
0.15123187037036706,0.13340101369339616,0.1479105700292765,0.1294800309153238,0.06641606725752354,0.07841965556144714
0.14657972824906335,0.12204494811673244,0.1431320589508502,0.11800981424827656,0.06870628967881202,0.08070267736911774
0.12673193339239522,0.09836485497417209,0.1231418735837775,0.09503751657666919,0.0724405724555254,0.06654676795005798
0.1132189699160266,0.0987130414540968,0.10978995864917784,0.09588476697309829,0.06794940531253815,0.05656548961997032
0.11826792821388962,0.09591181441653228,0.11501105248852429,0.09331889055181003,0.06425456888973713,0.05185847729444504
0.11076180288936886,0.1488130631945224,0.10712975185433822,0.14329824550963355,0.07322215288877487,0.1102963536977768
0.13043663616712928,0.10862975024931275,0.12630796161450306,0.10431074180953347,0.08241215534508228,0.08638016879558563
0.12281410080930706,0.12152385762390576,0.11852444602450743,0.1165868317192503,0.08630938455462456,0.09874051809310913
0.10118712634856729,0.08697513850842924,0.0973425325062977,0.08322021352564306,0.07707430347800255,0.07509849965572357
0.09284100996711735,0.10092248103992883,0.0888584356647861,0.09760183251874391,0.07951045408844948,0.06641297042369843
0.10073192928194395,0.08790679470208684,0.0972107354230082,0.08314742267635862,0.07111429572105407,0.09518744051456451
0.10272318515579915,0.1660375256430019,0.09869974312040003,0.1595360447059978,0.08324338942766189,0.1300296187400818
0.11836879349955044,0.09571623014439741,0.11396162089609656,0.09124080570568242,0.08716802448034286,0.08950848877429962
0.09420850303169032,0.12327680053862784,0.09001988928935249,0.1174633237228081,0.08521213009953499,0.1162695363163948
0.10661951268435331,0.10107904578584696,0.1024769487366862,0.09550734440821673,0.08469945825636387,0.11143402755260468
0.10406759749410922,0.10599943604517184,0.09969032340243383,0.09942071046877109,0.08683652207255363,0.13157451152801514
0.1343431736511224,0.09972154188263241,0.12897147903890174,0.09697869035708728,0.10224359892308713,0.054857030510902405
0.09788011258401846,0.07117838978168828,0.09418047346212537,0.06724740608928068,0.07382940873503685,0.07861967384815216
0.07431558248557012,0.06519261884126994,0.07002030056783087,0.06244568681899639,0.08420846313238144,0.05493864044547081
0.06837670783655696,0.0569747515259031,0.06482181537348002,0.053532533371234294,0.071230673417449,0.06884436309337616
0.06447974295558663,0.05658125168039418,0.06062402070362859,0.05359176973207808,0.07680263668298722,0.059789638966321945
0.06370808366314207,0.06156691538827616,0.059702156770299934,0.05769495519535738,0.08081236407160759,0.07743920385837555
0.06016767396577421,0.05639758731138127,0.056362231307727634,0.052214117598647046,0.07661213353276253,0.08366939425468445
0.05888913491151458,0.06949342989282048,0.05496692130509165,0.06513769567863381,0.0795423924922943,0.08711468428373337
0.06832432668725448,0.08813426289037973,0.0647822398118763,0.08314676749781877,0.07160190604627133,0.09974990785121918
0.07064900151414516,0.053695818651900734,0.06624960164380356,0.05049185628114745,0.08697381913661957,0.06407924741506577
0.05338006059429569,0.053360027282737026,0.049334239744141625,0.04982882460882498,0.08157791271805763,0.07062405347824097
0.05210487758220755,0.05516092029043786,0.048256963907462085,0.05044900622793786,0.07755552977323532,0.09423828125
0.05110031102237161,0.04816442827121148,0.046860327619536075,0.04480495924488435,0.08394726440310478,0.06718938052654266
0.048363290055829865,0.04960982654338218,0.04438731010354009,0.04680669143890478,0.07794585898518562,0.05606270208954811
0.054546217779217636,0.04792294639771131,0.05050701149400519,0.04492715809171346,0.07955384515225887,0.05991576611995697
0.049179769239298586,0.054582580731862694,0.04551105710556463,0.0508098667428433,0.07300950512290001,0.07545427978038788
0.053081048989759884,0.051440434196440156,0.04908486045329704,0.04853329327091354,0.07931385785341263,0.05814281851053238
0.0634192539514523,0.05104526282459434,0.05982682761907981,0.04736820683985885,0.07160802148282527,0.07354111969470978
0.052290750866008893,0.046168378765751895,0.04833948928642192,0.04246441128390032,0.07830874621868134,0.07407934963703156
0.05356284169174491,0.08854028088282834,0.04984495145869134,0.08315022987555752,0.07729197293519974,0.10780102014541626
0.0728679418362135,0.06525575956191876,0.06837643371570332,0.061876922751329916,0.08711185865104198,0.06757673621177673
0.05630095795981977,0.06412136600949421,0.05182491965881862,0.05983807602562562,0.0890873871743679,0.08566579967737198
0.05149736767240789,0.056816320567063,0.04779488495007384,0.053267031608751916,0.07536241486668586,0.07098577916622162
0.05043555885654214,0.0450959558419521,0.04646170673207987,0.041657694318109284,0.08074762038886547,0.06876523047685623
0.049738918880218176,0.06018560476931911,0.04533982560568049,0.05791352488431316,0.08883006498217583,0.04544159770011902
0.11032116791948852,0.06215288397751701,0.10762676090481116,0.05731005650840652,0.057064731046557425,0.09685654938220978
0.06802208514256929,0.09301438057365932,0.06359330968152851,0.08833693960252323,0.08987386226654052,0.09354881942272186
0.05544078824080388,0.054487648469260075,0.051558926272916715,0.04941980452542577,0.07811263054609299,0.1013568788766861
0.05793836687623748,0.049604363656006206,0.05359825714414092,0.04676683685775791,0.0840010840445757,0.05675053596496582
0.049193375342085885,0.04924801804960152,0.045297210043305676,0.04481240280807396,0.07847962491214275,0.08871230483055115
0.0466601035530898,0.04042947440079352,0.04202137512112329,0.0371035847686877,0.09270025715231896,0.06651779264211655
0.046162324785782805,0.067786413470547,0.04276673713866022,0.06318172816399792,0.07035921476781368,0.09209370613098145
0.05563359706333244,0.054554732760560186,0.05145290458981458,0.05152396137095657,0.08144702725112438,0.060615427792072296
0.0478194395297675,0.04999218322415432,0.04451975692851491,0.04556214176197133,0.06657533906400204,0.08860082924365997
