tag,c_physics,n_points,MAE_all,MSE_all,RMSE_all,R2_all,MaxAbsError_all,RelL2_all,MAE_U_x,MSE_U_x,RMSE_U_x,R2_U_x,MaxAbsError_U_x,RelL2_U_x,MAE_U_y,MSE_U_y,RMSE_U_y,R2_U_y,MaxAbsError_U_y,RelL2_U_y,MAE_p,MSE_p,RMSE_p,R2_p,MaxAbsError_p,RelL2_p
cphys_0.05,0.05,901120,0.01795477594569531,0.0018282440180549355,0.04275797022842567,0.8202242265777482,0.8727319967001677,0.4237949827722649,0.027669117694473513,0.003820368959094417,0.06180913329835985,0.794432890342051,0.8727319967001677,0.4533950889368738,0.020656322196117575,0.001530621807501362,0.03912316203352385,0.864115124039786,0.5320746749639511,0.36862565517833423,0.0055388879464948314,0.00013374128756902693,0.01156465682884827,0.7773031813720612,0.6088488437235355,0.4403918961852068
