train,valid,train_data,valid_data,train_physics,valid_physics
0.8832581054080616,0.6954398336672631,0.8832581054080616,0.6954398336672631,0.0033116492231783923,0.00867674220353365
0.8273363967994591,0.6090370284326485,0.8273363967994591,0.6090370284326485,0.0045823295949958265,0.0032013331074267626
0.8215814150773085,0.5707219328739175,0.8215814150773085,0.5707219328739175,0.005661193164996803,0.014458663761615753
0.8177494536359589,0.6277372670728106,0.8177494536359589,0.6277372670728106,0.022226609522476792,0.0341108962893486
0.8133629750121724,0.5873549780936372,0.8133629750121724,0.5873549780936372,0.029303263872861862,0.016493597999215126
0.7877188685652498,0.5616353060932039,0.7877188685652498,0.5616353060932039,0.009114234708249569,0.00291823735460639
0.773476179698845,0.5509098378850844,0.773476179698845,0.5509098378850844,0.0029498881776817143,0.0031592957675457
0.7746417943533365,0.6420626704586989,0.7746417943533365,0.6420626704586989,0.0035407200339250267,0.006354645825922489
0.8055935937862891,0.8420619297985295,0.8055935937862891,0.8420619297985295,0.01695152057800442,0.032914742827415466
0.8306850841389848,0.7157401250986418,0.8306850841389848,0.7157401250986418,0.029378650709986687,0.018358251079916954
0.7509020834774166,0.52896411008109,0.7509020834774166,0.52896411008109,0.012847063364461064,0.006253263913094997
0.7253684231213161,0.49550107682230105,0.7253684231213161,0.49550107682230105,0.005752362892962992,0.00359542528167367
0.7606119327247143,0.5277085582751301,0.7606119327247143,0.5277085582751301,0.004210570827126503,0.006377269048243761
0.7544257641564329,0.5119305510097528,0.7544257641564329,0.5119305510097528,0.008501090109348297,0.014069951139390469
0.7174989643034997,0.490566506572304,0.7174989643034997,0.490566506572304,0.018329672049731016,0.021392883732914925
0.7014867464056262,0.5186981465549348,0.7014867464056262,0.5186981465549348,0.018355748150497675,0.020925242453813553
0.6984418327158147,0.5878033021791793,0.6984418327158147,0.5878033021791793,0.0380395483225584,0.06259063631296158
0.734781019099347,0.5167413180020597,0.734781019099347,0.5167413180020597,0.059924548491835594,0.02600158378481865
0.6964787600876449,0.49152010584734457,0.6964787600876449,0.49152010584734457,0.025505430996418,0.06460531800985336
0.7239744050162179,0.6482432245200078,0.7239744050162179,0.6482432245200078,0.10184192098677158,0.12876512110233307
0.7981035648808851,0.5624492919470241,0.7981035648808851,0.5624492919470241,0.1115078367292881,0.07836000621318817
0.7200074406413289,0.5033155154224178,0.7200074406413289,0.5033155154224178,0.06341808754950762,0.0369110107421875
0.6530971890920169,0.7030373147627768,0.6530971890920169,0.7030373147627768,0.040703510865569115,0.056029267609119415
0.7617109273935293,0.6830491317755072,0.7617109273935293,0.6830491317755072,0.05557284690439701,0.05047445371747017
0.7218576885663069,0.6838518234942479,0.7218576885663069,0.6838518234942479,0.05276843812316656,0.07972322404384613
0.671387471471514,0.5689811846418562,0.671387471471514,0.5689811846418562,0.10615534521639347,0.12299659103155136
0.6773994731245103,0.44973928057618173,0.6773994731245103,0.44973928057618173,0.11417580768465996,0.08904661983251572
0.6237915569118091,0.4782122934973517,0.6237915569118091,0.4782122934973517,0.08742522820830345,0.08227963745594025
0.5679578366217675,0.43471691566844317,0.5679578366217675,0.43471691566844317,0.08893562108278275,0.08926501870155334
0.5682412511439292,0.4487144148122937,0.5682412511439292,0.4487144148122937,0.0832386426627636,0.07672813534736633
0.6016949415206909,0.47301541662619434,0.6016949415206909,0.47301541662619434,0.07516581192612648,0.07907260954380035
0.5970741531291566,0.44991378149068884,0.5970741531291566,0.44991378149068884,0.09181760251522064,0.11001309007406235
0.5622437398155015,0.4427469462219303,0.5622437398155015,0.4427469462219303,0.10824755392968655,0.09260354936122894
0.5625985698266462,0.44036990517541674,0.5625985698266462,0.44036990517541674,0.08574100024998188,0.08756812661886215
0.5655762263706752,0.4469164845555328,0.5655762263706752,0.4469164845555328,0.09805946052074432,0.12674161791801453
0.5980928067795255,0.47088505185935764,0.5980928067795255,0.47088505185935764,0.15328453108668327,0.19548410177230835
0.5901723620179412,0.4389979478294703,0.5901723620179412,0.4389979478294703,0.2329196184873581,0.26131168007850647
0.5400100355992069,0.36159582432934395,0.5400100355992069,0.36159582432934395,0.2762431278824806,0.2712095379829407
0.5087496007974078,0.35155180739297925,0.5087496007974078,0.35155180739297925,0.27596189081668854,0.26742324233055115
0.4828131258100658,0.3541467234523805,0.4828131258100658,0.3541467234523805,0.2656659930944443,0.24083004891872406
0.46692727757738783,0.38274600812042997,0.46692727757738783,0.38274600812042997,0.24372956529259682,0.3513435423374176
0.4698504495930362,0.4177576559920644,0.4698504495930362,0.4177576559920644,0.44906728714704514,0.5487666130065918
0.48648678095309766,0.35666104703826584,0.48648678095309766,0.35666104703826584,0.5311565399169922,0.5242449045181274
0.46141311534039386,0.40337727803256496,0.46141311534039386,0.40337727803256496,0.5827213525772095,0.605004072189331
0.4465722190869319,0.37590362840424635,0.4465722190869319,0.37590362840424635,0.5466414019465446,0.44314056634902954
0.40280175318143197,0.4047194988984638,0.40280175318143197,0.4047194988984638,0.37695904076099396,0.2791471779346466
0.4088042961699622,0.3939393065066469,0.4088042961699622,0.3939393065066469,0.27206719666719437,0.27878931164741516
0.3877834692089395,0.3710160553455353,0.3877834692089395,0.3710160553455353,0.324768103659153,0.39506852626800537
0.36440293928245443,0.3682208596147896,0.36440293928245443,0.3682208596147896,0.4019337520003319,0.4219309091567993
0.36717676946095057,0.38534096639453735,0.36717676946095057,0.38534096639453735,0.4464157745242119,0.5553417205810547
0.40912961123220914,0.39494370223351816,0.40912961123220914,0.39494370223351816,0.6714196354150772,0.7100425958633423
0.3970647347437871,0.34490254332348863,0.3970647347437871,0.34490254332348863,0.6721018552780151,0.3572862446308136
0.5151911246312129,0.5488658347039092,0.5151911246312129,0.5488658347039092,0.2584347277879715,0.2216339260339737
0.7154622453373748,0.6818584497332825,0.7154622453373748,0.6818584497332825,0.44294414669275284,0.6785978078842163
0.6202866489527288,0.35993348348720383,0.6202866489527288,0.35993348348720383,0.6461725980043411,0.5129566788673401
0.45140418166464025,0.40289802877645914,0.45140418166464025,0.40289802877645914,0.3954588919878006,0.30023545026779175
0.422108590138423,0.35390236904454786,0.422108590138423,0.35390236904454786,0.27013882994651794,0.2441755086183548
0.4701931049297382,0.42225450573461504,0.4701931049297382,0.42225450573461504,0.23702570796012878,0.2160557210445404
0.42774565777221285,0.35335078016396054,0.42774565777221285,0.35335078016396054,0.17118587717413902,0.13196703791618347
0.45121950717618714,0.3539421731649443,0.45121950717618714,0.3539421731649443,0.15272382646799088,0.18248280882835388
0.43283432784986187,0.36610426396194523,0.43283432784986187,0.36610426396194523,0.2059662640094757,0.27173128724098206
0.4111485885335253,0.3475668475063356,0.4111485885335253,0.3475668475063356,0.26201288402080536,0.2594152092933655
0.37521224230673017,0.320443041732901,0.37521224230673017,0.320443041732901,0.2519008331000805,0.23367638885974884
0.3093342479173239,0.2799467039284696,0.3093342479173239,0.2799467039284696,0.20319324731826782,0.1685599684715271
0.3044569995109137,0.2616646539963325,0.3044569995109137,0.2616646539963325,0.16007526591420174,0.1632460057735443
0.2815386765188985,0.29508373884771644,0.2815386765188985,0.29508373884771644,0.1851637214422226,0.1883288323879242
0.271759880595393,0.23660100391626862,0.271759880595393,0.23660100391626862,0.20263055711984634,0.18040114641189575
0.27824350239394546,0.2696425193333979,0.27824350239394546,0.2696425193333979,0.1693120189011097,0.16803142428398132
0.3355465135307281,0.31604899399880376,0.3355465135307281,0.31604899399880376,0.18057386204600334,0.2142162024974823
0.2859225461573957,0.34180419049353733,0.2859225461573957,0.34180419049353733,0.26749202236533165,0.34697744250297546
0.2972109868928984,0.2990196689364774,0.2972109868928984,0.2990196689364774,0.37242695689201355,0.3334973454475403
0.38698105401807015,0.3073402873809443,0.38698105401807015,0.3073402873809443,0.30340028554201126,0.25301313400268555
0.31165383520064416,0.43272202463533105,0.31165383520064416,0.43272202463533105,0.28170327842235565,0.29042375087738037
0.3005146482935199,0.27032168521437533,0.3005146482935199,0.27032168521437533,0.27443085610866547,0.2245800942182541
0.2804681900259736,0.2567632926694939,0.2804681900259736,0.2567632926694939,0.23635771498084068,0.24172228574752808
0.2586590877988122,0.28411335030267404,0.2586590877988122,0.28411335030267404,0.2509154789149761,0.2597011923789978
0.23280855109552284,0.31638069995866014,0.23280855109552284,0.31638069995866014,0.2699715718626976,0.278913676738739
0.22753753290003673,0.2701938693543569,0.22753753290003673,0.2701938693543569,0.27145805209875107,0.2827249765396118
0.21035421580172978,0.2550396849942762,0.21035421580172978,0.2550396849942762,0.2775861471891403,0.28049787878990173
0.20395260805433446,0.26907126980402507,0.20395260805433446,0.26907126980402507,0.2990948259830475,0.2645701467990875
0.20611015099596666,0.3002924592752033,0.20611015099596666,0.3002924592752033,0.31049295514822006,0.2833012342453003
0.2095447803859587,0.24913991675820463,0.2095447803859587,0.24913991675820463,0.2731418013572693,0.2404826581478119
0.20768552391560047,0.25778981646322047,0.20768552391560047,0.25778981646322047,0.2469291277229786,0.2962626516819
0.254759144163751,0.26162508256087597,0.254759144163751,0.26162508256087597,0.3134695142507553,0.3015528917312622
0.2310250201782623,0.26973059263088234,0.2310250201782623,0.26973059263088234,0.27869372069835663,0.2371055781841278
0.21025464348978812,0.28794309200746565,0.21025464348978812,0.28794309200746565,0.25875892862677574,0.2904107868671417
0.19754327003444944,0.27548847509741026,0.19754327003444944,0.27548847509741026,0.2883584499359131,0.3273153305053711
0.1947829350635603,0.2512527930434108,0.1947829350635603,0.2512527930434108,0.31569885462522507,0.29475125670433044
0.18795328233149144,0.25167089020222994,0.18795328233149144,0.25167089020222994,0.2831588163971901,0.22749246656894684
0.24042321700941433,0.28208470772991223,0.24042321700941433,0.28208470772991223,0.20243919268250465,0.18164929747581482
0.3366475507175526,0.3126537883004477,0.3366475507175526,0.3126537883004477,0.16777390241622925,0.17885923385620117
0.33500557940501674,0.35106914725162514,0.33500557940501674,0.35106914725162514,0.177733913064003,0.18768492341041565
0.34447498106724256,0.33974614304669565,0.34447498106724256,0.33974614304669565,0.19702689722180367,0.20534837245941162
0.32203493304066844,0.28346172353177945,0.32203493304066844,0.28346172353177945,0.20788121595978737,0.16930009424686432
0.34545352110615024,0.2891413855502268,0.34545352110615024,0.2891413855502268,0.14214623160660267,0.12155278027057648
0.39908805479864023,0.312566850389537,0.39908805479864023,0.312566850389537,0.12946559861302376,0.14769184589385986
0.3849481269523695,0.3464897295133256,0.3849481269523695,0.3464897295133256,0.1608789712190628,0.19974318146705627
0.349119892871225,0.30694781763609064,0.349119892871225,0.30694781763609064,0.21487535536289215,0.27168142795562744
0.26291404515021033,0.26729708355526594,0.26291404515021033,0.26729708355526594,0.2831984981894493,0.31692996621131897
0.23196333217156398,0.2705341809395756,0.23196333217156398,0.2705341809395756,0.3327549695968628,0.34172600507736206
0.21873541489824072,0.2650809244550056,0.21873541489824072,0.2650809244550056,0.3329792022705078,0.3137860894203186
0.1979982067625244,0.26117705920785983,0.1979982067625244,0.26117705920785983,0.3158383369445801,0.3128523826599121
